"id","name","neighbourhood_group","neighbourhood","latitude","longitude","room_type","price","MunicipalityBFSNr","FactsEnglish","OffencesTotal","Residents","BurglariesPerResident","avg.price"
20647388,"Central city,beautiful room,parking","Kreis 8","Mühlebach",47.36103,8.55621,"Private room",102,261,"TotalCrime",107,17152,0.00623833955223881,2237
20676422,"City Wohnung Top of Zürich City  60 - 150 Tage","Kreis 4","Langstrasse",47.3776931762695,8.52163600921631,"Entire home/apt",64,261,"TotalCrime",303,27765,0.010913019989195,1656
20779394,"Zurich Wiedikon lovely & cosy apartment -Rooftop-","Kreis 3","Alt-Wiedikon",47.36533,8.52205,"Private room",53,261,"TotalCrime",304,48865,0.00622122173334698,1564
20779854,"Enjoy Zurich:super central, Bellevue and Zurilake","Kreis 8","Mühlebach",47.35762,8.55756,"Private room",121,261,"TotalCrime",107,17152,0.00623833955223881,2237
20795036,"RELOC Cosy 1-room-apartment","Kreis 11","Seebach",47.4156,8.5451,"Entire home/apt",130,261,"TotalCrime",400,73223,0.00546276443194078,1540
20829919,"In the heart of Zurich","Kreis 4","Werd",47.3713,8.52514,"Entire home/apt",150,261,"TotalCrime",303,27765,0.010913019989195,1656
20830377,"Single family 4 bedroom house with lakeview","Kreis 2","Wollishofen",47.33689,8.53426,"Entire home/apt",360,261,"TotalCrime",251,35494,0.00707161773820927,1803
20953743,"Central apartment close to lake Zurich, Seefeld","Kreis 8","Seefeld",47.35556,8.55478,"Entire home/apt",139,261,"TotalCrime",107,17152,0.00623833955223881,2237
20992774,"Modern and Bright Apartment, with a View.","Kreis 10","Wipkingen",47.39647,8.52569,"Entire home/apt",90,261,"TotalCrime",180,39719,0.00453183614894635,1614
21086485,"Nice 2BD flat city center / near FIFA (Wille 3)","Kreis 2","Enge",47.36376,8.53257,"Entire home/apt",218,261,"TotalCrime",251,35494,0.00707161773820927,1803
21109761,"Lovely apartment close to city Center, ETH & Uni","Kreis 6","Oberstrass",47.37911,8.55166,"Entire home/apt",74,261,"TotalCrime",221,33665,0.00656468141987227,1731
21130086,"New, spacious & charming Flat in central Zurich","Kreis 7","Hirslanden",47.36094,8.56591,"Entire home/apt",300,261,"TotalCrime",184,37662,0.00488556104296107,1992
21143348,"Quiet Room Close To Zürich City Center","Kreis 9","Altstetten",47.38561,8.48861,"Private room",58,261,"TotalCrime",350,55824,0.00626970478647177,1569
21239333,"beautiful flat nearby ZUG train station and lake","Kreis 5","Gewerbeschule",47.38159,8.53544,"Entire home/apt",135,261,"TotalCrime",194,15331,0.012654099536886,1801
21270657,"Boutique designer apartment in the centre of town","Kreis 4","Werd",47.37212,8.5265,"Entire home/apt",231,261,"TotalCrime",303,27765,0.010913019989195,1656
21294062,"Stadt Zürich 4207-Albisriederplatz Appartement","Kreis 4","Hard",47.3803,8.50703,"Entire home/apt",95,261,"TotalCrime",303,27765,0.010913019989195,1656
21314940,"smart Business Stay: 450 m to Zurich HB (14+ days)","Kreis 5","Gewerbeschule",47.38216,8.53381,"Private room",52,261,"TotalCrime",194,15331,0.012654099536886,1801
21318112,"Room: 2★Your downtown base for tourism + business★","Kreis 4","Langstrasse",47.38035,8.52826,"Private room",89,261,"TotalCrime",303,27765,0.010913019989195,1656
21381593,"Bright, spacious room with large loggia","Kreis 9","Albisrieden",47.37327,8.49369,"Private room",49,261,"TotalCrime",350,55824,0.00626970478647177,1569
21419036,"RELOC Centrally located Design Studio","Kreis 11","Seebach",47.41555,8.54505,"Entire home/apt",150,261,"TotalCrime",400,73223,0.00546276443194078,1540
21468955,"STADTHAUS exklusiv & gemütlich, 5 Zimmer, 2 Gärten","Kreis 9","Altstetten",47.38479,8.49884,"Entire home/apt",165,261,"TotalCrime",350,55824,0.00626970478647177,1569
21497605,"GDN Apartment 4","Kreis 10","Wipkingen",47.39304,8.52821,"Entire home/apt",165,261,"TotalCrime",180,39719,0.00453183614894635,1614
21507871,"Large stylish double room in the center of Zurich","Kreis 3","Sihlfeld",47.37063,8.51668,"Private room",65,261,"TotalCrime",304,48865,0.00622122173334698,1564
21508610,"Eclectic Garden Apartment in a Quiet Residential Area","Kreis 10","Höngg",47.40421,8.48591,"Entire home/apt",187,261,"TotalCrime",180,39719,0.00453183614894635,1614
21542690,"Very beautiful, large apartment, free parking","Kreis 7","Witikon",47.35511,8.6048,"Entire home/apt",150,261,"TotalCrime",184,37662,0.00488556104296107,1992
21733471,"Central, cozy 2-room apartment in hip district","Kreis 4","Langstrasse",47.37522,8.5253,"Entire home/apt",64,261,"TotalCrime",303,27765,0.010913019989195,1656
21757440,"Entire Apartment! Beautiful & cosy","Kreis 9","Altstetten",47.39099,8.47205,"Entire home/apt",54,261,"TotalCrime",350,55824,0.00626970478647177,1569
21764617,"Perfect location near the airport,transport outdor","Kreis 11","Oerlikon",47.40726,8.55132,"Private room",54,261,"TotalCrime",400,73223,0.00546276443194078,1540
21917159,"New: Charming studio in the best area of Zürich","Kreis 1","Lindenhof",47.3727,8.54082,"Entire home/apt",97,261,"TotalCrime",153,5411,0.0282757346146738,2317
21931545,"Gemütliche Wohnung mit tollen Ausblick","Kreis 11","Affoltern",47.42425,8.51083,"Private room",58,261,"TotalCrime",400,73223,0.00546276443194078,1540
22023471,"Best area at the lake","Kreis 8","Mühlebach",47.36313,8.55054,"Entire home/apt",87,261,"TotalCrime",107,17152,0.00623833955223881,2237
22034042,"2BR Centrally Located Flat With Balcony","Kreis 4","Hard",47.3841,8.50817,"Entire home/apt",189,261,"TotalCrime",303,27765,0.010913019989195,1656
22092253,"2BR Centrally Located Flat With Balcony '2","Kreis 4","Hard",47.38429,8.50774,"Entire home/apt",194,261,"TotalCrime",303,27765,0.010913019989195,1656
22137695,"2 room (1BR) Apartment Zurich City","Kreis 4","Hard",47.37843,8.5141,"Entire home/apt",154,261,"TotalCrime",303,27765,0.010913019989195,1656
22218587,"Bright, modern apartment in a great location!","Kreis 7","Hottingen",47.36851,8.56367,"Entire home/apt",85,261,"TotalCrime",184,37662,0.00488556104296107,1992
22245449,"Spacious room in Zurich","Kreis 6","Unterstrass",47.3947,8.54022,"Private room",200,261,"TotalCrime",221,33665,0.00656468141987227,1731
22261444,"Relax and enjoy ""Little big city Zürich"".","Kreis 2","Wollishofen",47.3319,8.53723,"Private room",65,261,"TotalCrime",251,35494,0.00707161773820927,1803
22280702,"cozy apartment near lake & only 30 min to center","Kreis 2","Wollishofen",47.33136,8.53636,"Private room",110,261,"TotalCrime",251,35494,0.00707161773820927,1803
22323761,"Downtown Duplex Apartment (140m2), incl. Parking","Kreis 4","Langstrasse",47.37455,8.52999,"Entire home/apt",340,261,"TotalCrime",303,27765,0.010913019989195,1656
22364826,"Your own apartment in Zurich center","Kreis 6","Oberstrass",47.37764,8.54849,"Entire home/apt",59,261,"TotalCrime",221,33665,0.00656468141987227,1731
22394369,"Boutique studio at the historical old town","Kreis 1","Rathaus",47.3741,8.54504,"Entire home/apt",97,261,"TotalCrime",153,5411,0.0282757346146738,2317
22460153,"A beautifull apartment in the heart of zurich.","Kreis 11","Oerlikon",47.41308,8.54723,"Entire home/apt",97,261,"TotalCrime",400,73223,0.00546276443194078,1540
22478760,"Cozy bedroom in the heart of Zurich","Kreis 4","Werd",47.3699,8.52752,"Private room",97,261,"TotalCrime",303,27765,0.010913019989195,1656
22509594,"cozy appartment in the heart of zurich","Kreis 4","Werd",47.3711,8.5258,"Entire home/apt",79,261,"TotalCrime",303,27765,0.010913019989195,1656
22538929,"Cozy room with private bath - Modern & Bright","Kreis 12","Hirzenbach",47.40538,8.59158,"Private room",76,261,"TotalCrime",114,31402,0.00363034201643207,1254
22556832,"cozy room in the heart of zurich","Kreis 4","Werd",47.37205,8.52524,"Private room",45,261,"TotalCrime",303,27765,0.010913019989195,1656
22566124,"Schöne Dachwohnung in der Stadt Zürich","Kreis 3","Sihlfeld",47.37303,8.51942,"Private room",68,261,"TotalCrime",304,48865,0.00622122173334698,1564
22603157,"Luxury Downtown Penthouse Duplex Apartment","Kreis 4","Langstrasse",47.37455,8.52999,"Entire home/apt",950,261,"TotalCrime",303,27765,0.010913019989195,1656
22607990,"Studio Apartment in the City Center (14)","Kreis 6","Unterstrass",47.38798,8.54424,"Entire home/apt",120,261,"TotalCrime",221,33665,0.00656468141987227,1731
22608055,"Studio Apartment in the City Center (16)","Kreis 6","Unterstrass",47.38919,8.5444,"Entire home/apt",120,261,"TotalCrime",221,33665,0.00656468141987227,1731
22608164,"Easy Studio Apartment","Kreis 11","Affoltern",47.41887,8.50807,"Entire home/apt",90,261,"TotalCrime",400,73223,0.00546276443194078,1540
22608276,"Easy Studio Apartment","Kreis 11","Affoltern",47.41887,8.50807,"Entire home/apt",90,261,"TotalCrime",400,73223,0.00546276443194078,1540
22608468,"Easy Studio Apartment","Kreis 11","Affoltern",47.42287,8.51473,"Entire home/apt",90,261,"TotalCrime",400,73223,0.00546276443194078,1540
22608555,"Easy Studio Apartment","Kreis 11","Affoltern",47.41887,8.50807,"Entire home/apt",90,261,"TotalCrime",400,73223,0.00546276443194078,1540
22608635,"Easy Studio Apartment","Kreis 11","Affoltern",47.42287,8.51473,"Entire home/apt",90,261,"TotalCrime",400,73223,0.00546276443194078,1540
22608669,"Easy Studio Apartment","Kreis 11","Affoltern",47.41887,8.50807,"Entire home/apt",90,261,"TotalCrime",400,73223,0.00546276443194078,1540
22608722,"Easy Studio Apartment","Kreis 11","Affoltern",47.42318,8.51508,"Entire home/apt",90,261,"TotalCrime",400,73223,0.00546276443194078,1540
22609744,"Easy Studio Apartment","Kreis 11","Affoltern",47.41887,8.50807,"Entire home/apt",90,261,"TotalCrime",400,73223,0.00546276443194078,1540
22609774,"Easy Studio Apartment","Kreis 11","Affoltern",47.42287,8.51473,"Entire home/apt",90,261,"TotalCrime",400,73223,0.00546276443194078,1540
22609828,"Easy Studio Apartment","Kreis 11","Affoltern",47.41887,8.50807,"Entire home/apt",90,261,"TotalCrime",400,73223,0.00546276443194078,1540
22609860,"Easy Studio Apartment (17)","Kreis 11","Affoltern",47.42287,8.51473,"Entire home/apt",90,261,"TotalCrime",400,73223,0.00546276443194078,1540
22609894,"Easy Studio Apartment","Kreis 11","Affoltern",47.42287,8.51473,"Entire home/apt",90,261,"TotalCrime",400,73223,0.00546276443194078,1540
22609939,"Easy Studio Apartment","Kreis 11","Affoltern",47.42287,8.51473,"Entire home/apt",90,261,"TotalCrime",400,73223,0.00546276443194078,1540
22609983,"Easy Studio Apartment","Kreis 11","Affoltern",47.41887,8.50807,"Entire home/apt",90,261,"TotalCrime",400,73223,0.00546276443194078,1540
22610019,"Easy Studio Apartment","Kreis 11","Affoltern",47.41887,8.50807,"Entire home/apt",90,261,"TotalCrime",400,73223,0.00546276443194078,1540
22651404,"Exclusive Flat Close To Bahnhofsstrasse & Lake","Kreis 2","Enge",47.36662,8.53698,"Entire home/apt",260,261,"TotalCrime",251,35494,0.00707161773820927,1803
22680208,"Modern charming studio with desk","Kreis 3","Sihlfeld",47.37469,8.51476,"Entire home/apt",93,261,"TotalCrime",304,48865,0.00622122173334698,1564
22694368,"White Riviera House","Kreis 2","Wollishofen",47.33633,8.53903,"Entire home/apt",1623,261,"TotalCrime",251,35494,0.00707161773820927,1803
22724292,"Stylish & modern 1-bed apartment","Kreis 5","Escher Wyss",47.38964,8.5112,"Entire home/apt",150,261,"TotalCrime",194,15331,0.012654099536886,1801
22756581,"Elegant, bright 3-bedroom, 3-bath Apt. - Hottingen","Kreis 7","Hottingen",47.36904,8.5578,"Entire home/apt",400,261,"TotalCrime",184,37662,0.00488556104296107,1992
22778929,"Steps away from","Kreis 2","Wollishofen",47.33748,8.53851,"Private room",198,261,"TotalCrime",251,35494,0.00707161773820927,1803
22821369,"New: Boutique Studio with views to lake and alps !","Kreis 8","Mühlebach",47.34904,8.56313,"Entire home/apt",99,261,"TotalCrime",107,17152,0.00623833955223881,2237
22951344,"RELOC Modern studio in Zurich Oerlikon","Kreis 11","Seebach",47.41584,8.54538,"Entire home/apt",130,261,"TotalCrime",400,73223,0.00546276443194078,1540
23035346,"New ! Luxury studio with spectacular views !","Kreis 1","Rathaus",47.37384,8.54256,"Entire home/apt",130,261,"TotalCrime",153,5411,0.0282757346146738,2317
23047265,"Stadt Zürich 4206 -Studio nähe Albisriederplatz(6)","Kreis 4","Hard",47.38028,8.50769,"Entire home/apt",89,261,"TotalCrime",303,27765,0.010913019989195,1656
23098845,"Ruhige, charmante Wohnung nähe Stadtzentrum","Kreis 3","Alt-Wiedikon",47.36783,8.5073,"Entire home/apt",71,261,"TotalCrime",304,48865,0.00622122173334698,1564
23099204,"Zimmer in supermodernem Appartment mit Tiefgarage.","Kreis 7","Hirslanden",47.35717,8.57667,"Private room",90,261,"TotalCrime",184,37662,0.00488556104296107,1992
23218385,"Deluxe Studio with POCKET WIFI !!","Kreis 10","Wipkingen",47.39454,8.52148,"Entire home/apt",109,261,"TotalCrime",180,39719,0.00453183614894635,1614
23322898,"Le Bijou Lintheschergasse / Zurich HB 1st floor","Kreis 1","City",47.37682,8.53883,"Entire home/apt",713,261,"TotalCrime",153,5411,0.0282757346146738,2317
23323768,"Le Bijou Lintheschergasse / Zurich HB 3rd floor","Kreis 1","City",47.37798,8.5379,"Entire home/apt",824,261,"TotalCrime",153,5411,0.0282757346146738,2317
23324274,"Le Bijou Lintheschergasse / Zurich HB 2nd floor","Kreis 1","City",47.37773,8.53801,"Entire home/apt",659,261,"TotalCrime",153,5411,0.0282757346146738,2317
23325594,"Le Bijou Lintheschergasse / Zurich HB 4th floor","Kreis 1","City",47.37774,8.53983,"Entire home/apt",713,261,"TotalCrime",153,5411,0.0282757346146738,2317
23422713,"Room Manesse 3","Kreis 3","Alt-Wiedikon",47.36522,8.52109,"Private room",50,261,"TotalCrime",304,48865,0.00622122173334698,1564
23424207,"Room Manesse 1","Kreis 3","Alt-Wiedikon",47.36731,8.52094,"Private room",60,261,"TotalCrime",304,48865,0.00622122173334698,1564
23445727,"Big Attic Apartment Zurich City","Kreis 4","Hard",47.37843,8.5141,"Entire home/apt",253,261,"TotalCrime",303,27765,0.010913019989195,1656
23477793,"Stylish apartment in trendy Kreis 5","Kreis 5","Gewerbeschule",47.38577,8.52832,"Entire home/apt",206,261,"TotalCrime",194,15331,0.012654099536886,1801
23515948,"Cozy Room in an Apartment  with Balcony!","Kreis 3","Alt-Wiedikon",47.36469,8.51873,"Private room",100,261,"TotalCrime",304,48865,0.00622122173334698,1564
23621941,"Hotel Opera Zürich","Kreis 8","Mühlebach",47.36548,8.54847,"Private room",700,261,"TotalCrime",107,17152,0.00623833955223881,2237
23738232,"Wohnung im Kreis 4","Kreis 4","Werd",47.3695,8.52834,"Entire home/apt",139,261,"TotalCrime",303,27765,0.010913019989195,1656
23868386,"### LUXURY City-Apartment ###","Kreis 7","Hottingen",47.36794,8.55915,"Entire home/apt",199,261,"TotalCrime",184,37662,0.00488556104296107,1992
23870871,"Home Away from Home","Kreis 10","Wipkingen",47.39671,8.51977,"Private room",47,261,"TotalCrime",180,39719,0.00453183614894635,1614
23890113,"Zurich chic loft perfect for business or leisure","Kreis 11","Oerlikon",47.40097,8.54583,"Entire home/apt",90,261,"TotalCrime",400,73223,0.00546276443194078,1540
24054809,"Stadt Zürich  4102 Kleines Studio Albisriederplatz","Kreis 4","Hard",47.38049,8.50784,"Entire home/apt",78,261,"TotalCrime",303,27765,0.010913019989195,1656
24078602,"Zurich - easy,  convenient, cosy!","Kreis 10","Höngg",47.40229,8.49432,"Private room",54,261,"TotalCrime",180,39719,0.00453183614894635,1614
24118404,"Superb Suite “POCKET WIFI” 10´to Zürich Centre","Kreis 10","Wipkingen",47.39501,8.52081,"Entire home/apt",170,261,"TotalCrime",180,39719,0.00453183614894635,1614
24125972,"Elegant Apartment  with POCKET WIFI !!!","Kreis 10","Wipkingen",47.39355,8.52076,"Entire home/apt",109,261,"TotalCrime",180,39719,0.00453183614894635,1614
24193619,"Zentrale, moderne Attikawohnung mit Dachterrrassen","Kreis 11","Oerlikon",47.40995,8.54569,"Entire home/apt",191,261,"TotalCrime",400,73223,0.00546276443194078,1540
24239158,"Bright & Stylish 1BR - Near Google HQ & Center","Kreis 3","Alt-Wiedikon",47.36696,8.52266,"Entire home/apt",125,261,"TotalCrime",304,48865,0.00622122173334698,1564
24239801,"Stylish 1BR With Balcony - Near Google HQ & Center","Kreis 3","Alt-Wiedikon",47.36696,8.52266,"Entire home/apt",134,261,"TotalCrime",304,48865,0.00622122173334698,1564
24239960,"Bright & Stylish 1BR - Near Google HQ & Center '2","Kreis 3","Alt-Wiedikon",47.36696,8.52266,"Entire home/apt",131,261,"TotalCrime",304,48865,0.00622122173334698,1564
24240089,"Unique 3BR Rooftop Duplex - Near Google HQ&Center","Kreis 3","Alt-Wiedikon",47.36696,8.52266,"Entire home/apt",359,261,"TotalCrime",304,48865,0.00622122173334698,1564
24256245,"Flat in Kreis 3","Kreis 3","Sihlfeld",47.37068,8.51172,"Private room",145,261,"TotalCrime",304,48865,0.00622122173334698,1564
24366384,"Erleben Sie Zürich, Apart. 03","Kreis 5","Gewerbeschule",47.38378,8.52972,"Entire home/apt",65,261,"TotalCrime",194,15331,0.012654099536886,1801
24433771,"Watch Sunrises From an Apartment in a Century-Old Mansion","Kreis 10","Höngg",47.40449,8.48669,"Entire home/apt",333,261,"TotalCrime",180,39719,0.00453183614894635,1614
24515415,"Zentral in der Limmatstadt Zürich,  Apart. 01","Kreis 5","Gewerbeschule",47.3838,8.52873,"Entire home/apt",80,261,"TotalCrime",194,15331,0.012654099536886,1801
24566855,"Erlebe die Vielfalt von Zürich,  Apart. 04","Kreis 5","Gewerbeschule",47.38216,8.53026,"Entire home/apt",65,261,"TotalCrime",194,15331,0.012654099536886,1801
24688807,"Room 2 Double room with a balcony","Kreis 7","Fluntern",47.37784,8.55845,"Private room",150,261,"TotalCrime",184,37662,0.00488556104296107,1992
24768262,"Comfort apartment in Zurich. Close to tram.","Kreis 9","Albisrieden",47.36939,8.49282,"Entire home/apt",79,261,"TotalCrime",350,55824,0.00626970478647177,1569
24787409,"Room for 2 in Apartment near the lake.","Kreis 2","Wollishofen",47.34133,8.52947,"Private room",96,261,"TotalCrime",251,35494,0.00707161773820927,1803
24802237,"bright,modern & spacious room in the heartofZürich","Kreis 8","Weinegg",47.36343,8.55644,"Private room",57,261,"TotalCrime",107,17152,0.00623833955223881,2237
24878068,"Luxury apartment, two blocks away from Lake Zurich","Kreis 8","Weinegg",47.36378,8.55656,"Entire home/apt",120,261,"TotalCrime",107,17152,0.00623833955223881,2237
24914142,"Feel at home in this beautiful apartment + balcony","Kreis 9","Altstetten",47.38583,8.50034,"Entire home/apt",75,261,"TotalCrime",350,55824,0.00626970478647177,1569
24925488,"Comfortable room in Zurich - Oerlikon","Kreis 11","Oerlikon",47.41311,8.54414,"Private room",129,261,"TotalCrime",400,73223,0.00546276443194078,1540
24977516,"Room for one in nice apartment","Kreis 4","Hard",47.3797,8.51062,"Private room",55,261,"TotalCrime",303,27765,0.010913019989195,1656
25045177,"Calm city house, 20 min. from city centre & lake","Kreis 9","Altstetten",47.38795,8.48011,"Entire home/apt",350,261,"TotalCrime",350,55824,0.00626970478647177,1569
25072390,"3 Room Flat in Zürich‘s top central location","Kreis 7","Hirslanden",47.36325,8.55957,"Entire home/apt",200,261,"TotalCrime",184,37662,0.00488556104296107,1992
25182723,"Stadt Zürich Guesthouse ( Zimmer 4)","Kreis 9","Albisrieden",47.37994,8.48114,"Private room",48,261,"TotalCrime",350,55824,0.00626970478647177,1569
25222128,"Geniessen Sie die Vielfalt von Zürich,  Apart. 02","Kreis 5","Gewerbeschule",47.3825,8.52844,"Entire home/apt",65,261,"TotalCrime",194,15331,0.012654099536886,1801
25436446,"Cosy, beautiful room. Suitable for home office.","Kreis 9","Altstetten",47.38777,8.48239,"Private room",90,261,"TotalCrime",350,55824,0.00626970478647177,1569
25575639,"Superb Bright Apartment  with POCKET WIFI !!","Kreis 10","Wipkingen",47.39362,8.52169,"Entire home/apt",109,261,"TotalCrime",180,39719,0.00453183614894635,1614
