"id","name","neighbourhood_group","neighbourhood","latitude","longitude","room_type","price"
39170245,"Apartement private in Zürich Center","Kreis 3","Alt-Wiedikon",47.36609,8.52114,"Entire home/apt",140
39171356,"Kreis 7  - Room in Penthouse","Kreis 7","Witikon",47.357605,8.599305,"Private room",40
39196674,"Stadt Zürich 4502-kleines Studio Albisriederplatz","Kreis 3","Sihlfeld",47.37942,8.50621,"Entire home/apt",78
39229631,"Cosy flat in the heart of trendy Zurich","Kreis 3","Sihlfeld",47.37249,8.51675,"Entire home/apt",111
39253627,"Roof-Apartment in Zürich","Kreis 2","Wollishofen",47.33484,8.5286,"Private room",71
39334649,"Garden Apartment with pool","Kreis 10","Höngg",47.40109,8.50269,"Entire home/apt",180
39572473,"Am Fusse des Uetlibergs, ruhig und zentral","Kreis 3","Alt-Wiedikon",47.35902,8.51672,"Private room",42
39581430,"Cosy Studio with a separate entrance and bathroom","Kreis 10","Höngg",47.40588,8.48537,"Private room",50
39587270,"Rooftop in the heart of the City","Kreis 2","Enge",47.36903,8.5349,"Entire home/apt",158
39597292,"wiesen","Kreis 11","Seebach",47.41619,8.54744,"Private room",48
39600156,"Platte200 im Univiertel","Kreis 7","Fluntern",47.3749,8.55268,"Private room",75
39663692,"Rooftop Oasis w/Alp Views in the City!","Kreis 2","Wollishofen",47.34761,8.53054,"Entire home/apt",185
39772463,"aja Hotel Zürich, Comfort double room","Kreis 9","Altstetten",47.39337,8.4846,"Private room",186
39772534,"aja Hotel Zürich, Superior double room","Kreis 9","Altstetten",47.39337,8.4846,"Private room",211
39828123,"Luxury Suite with amazing views to the old town !","Kreis 1","Hochschulen",47.37136,8.54775,"Entire home/apt",136
39839466,"Attractive Loft Style Apartment in Central Zurich","Kreis 2","Enge",47.3687,8.53527,"Entire home/apt",137
39945565,"2.5 room apartment","Kreis 7","Witikon",47.35794,8.58881,"Private room",64
39971447,"Cozy room in Zurich","Kreis 11","Oerlikon",47.40351,8.55275,"Private room",48
40005964,"BnB Balgrist am Buchenweg","Kreis 8","Weinegg",47.35508,8.57203,"Entire home/apt",100
40007078,"Outstanding CITYLOFT - 3mins walk from Zurich Lake","Kreis 2","Wollishofen",47.34511,8.53124,"Entire home/apt",90
40046792,"A green oasis in the middle of Zurich","Kreis 10","Wipkingen",47.389,8.53534,"Private room",80
40267895,"neues Studio mit wunderschöner Aussicht auf Zürich","Kreis 3","Friesenberg",47.35806,8.49732,"Entire home/apt",90
40276545,"Cozy Luxurious Room","Kreis 10","Wipkingen",47.3945,8.51886,"Private room",35
40341500,"Grosszügige 1.5 Zimmer Wohnung mit sonnigem Balkon","Kreis 2","Enge",47.35408,8.52575,"Entire home/apt",140
40403482,"Bedroom Central station, bars, restaurants.","Kreis 4","Langstrasse",47.37929,8.52707,"Private room",81
40495949,"One bedroom , furnished with designer furniture","Kreis 11","Affoltern",47.41497,8.51393,"Private room",74
40544740,"Living & Homeoffice Nähe near Paradeplatz","Kreis 2","Enge",47.36646,8.53281,"Entire home/apt",119
40572934,"Brandnew studio with amazing views to the city","Kreis 2","Enge",47.36667,8.53173,"Entire home/apt",116
40579348,"Brandnew quiet studio in the city center","Kreis 2","Enge",47.36635,8.53318,"Entire home/apt",116
40580450,"Luxus living&homeoffice Boutiquestudio Paradeplatz","Kreis 2","Enge",47.36828,8.53312,"Entire home/apt",127
40582267,"Brandnew quite Boutique studio in city center","Kreis 2","Enge",47.36687,8.53187,"Entire home/apt",116
40582771,"New Boutique Studio with dreamviews at the center","Kreis 2","Enge",47.36825,8.53284,"Entire home/apt",110
40602489,"Stay on top of Zürich on the 16th floor","Kreis 5","Escher Wyss",47.39072,8.510472,"Entire home/apt",193
40607935,"Hippes 4* Hotel im Trendquartier - Einzelzimmer","Kreis 5","Escher Wyss",47.38889,8.52105,"Private room",162
40650157,"*9MINUTES FROM ZH MAIN STATION* / *SPACIOUS* / *MO","Kreis 7","Hottingen",47.36948,8.55685,"Entire home/apt",236
40650169,"*NEW LISTING PRICES* 9MINUTES FROM ZH MAIN STATION","Kreis 7","Hottingen",47.3685,8.55634,"Entire home/apt",167
40667504,"Beautiful flat in eclectic Zurich","Kreis 4","Langstrasse",47.37997,8.52528,"Entire home/apt",102
40697334,"3.5 Zimmer Wohnung im Trendquartier Kreis 3","Kreis 3","Sihlfeld",47.37302,8.51717,"Entire home/apt",150
40728749,"Central city-view penthouse","Kreis 6","Unterstrass",47.38636,8.5381,"Entire home/apt",169
40794154,"Herzige Wohlfühloase","Kreis 3","Sihlfeld",47.37022,8.52011,"Entire home/apt",225
40797750,"Liebevolle Wohnung direkt im Herzen von Zürich","Kreis 4","Langstrasse",47.3807,8.52872,"Entire home/apt",290
41078449,"downtown @ K5 heart of Zurich! (Only for woman)","Kreis 6","Unterstrass",47.38697,8.53846,"Private room",59
41150515,"Double Room with shared bathroom in a pop-up hotel","Kreis 1","Rathaus",47.37384,8.54313,"Private room",105
41152711,"Zurich Center next to bars, restaurants and shops.","Kreis 4","Langstrasse",47.37591,8.52354,"Entire home/apt",105
41309079,"Modern Apartment in Zurich Wiedikon","Kreis 3","Sihlfeld",47.37108,8.52368,"Entire home/apt",74
41334019,"Stadt Zürich kreis 7","Kreis 7","Witikon",47.35686,8.59309,"Private room",48
41396272,"Atelier in Zürich Enge, Kreis 2","Kreis 2","Enge",47.3564,8.52464,"Entire home/apt",85
41497338,"My little Paradise in Zurich","Kreis 2","Wollishofen",47.3341,8.53502,"Entire home/apt",80
41516267,"Wonderful City Center Apartment in Zurich","Kreis 3","Sihlfeld",47.37089,8.51895,"Private room",150
41543114,"Luxury bedroom in designer apartment (b&b)","Kreis 6","Oberstrass",47.38851,8.54673,"Private room",98
41545910,"Superbly well appointed 1 bedroom flat near centre","Kreis 3","Alt-Wiedikon",47.36592,8.50806,"Entire home/apt",111
41598413,"1 Bedroom Apartment in the Heart of Zurich","Kreis 2","Enge",47.36363,8.52724,"Private room",249
41683640,"Schönes Zimmer nähe Zürich-Hardturm","Kreis 10","Höngg",47.3949,8.50862,"Private room",60
41704969,"Central-Private Flat-70m2-Zurich-Sunny-3 Big Beds","Kreis 11","Oerlikon",47.40723,8.53694,"Entire home/apt",175
41728545,"aja Hotel Zürich, Superior room-Early booking rate","Kreis 9","Altstetten",47.39403,8.48344,"Private room",211
41729294,"aja Hotel Zürich, Comfort room- Early booking rate","Kreis 9","Altstetten",47.39413,8.48549,"Private room",186
41773740,"Bright apartment with view over Zurich","Kreis 3","Alt-Wiedikon",47.35841,8.51487,"Entire home/apt",78
41872839,"Small hotel room (4.5m2) w/ shared bath","Kreis 1","Rathaus",47.37384,8.54313,"Private room",70
41918857,"Charming Popup Hotel-Double Room (shared bathroom)","Kreis 1","Rathaus",47.37384,8.54313,"Private room",161
41918871,"Charming Popup Hotel-Single Room (shared bathroom)","Kreis 1","Rathaus",47.37384,8.54313,"Private room",122
41921096,"Penthouse above the clouds (126 m2 / 14. floor)","Kreis 11","Seebach",47.41736,8.54057,"Entire home/apt",354
42013211,"Idylische  2 1/2 Zimmer Altbauwohnung mit Garten","Kreis 2","Wollishofen",47.34093,8.52852,"Entire home/apt",150
42087812,"Adios boredom! High quality Studio apartment","Kreis 8","Seefeld",47.35592,8.55449,"Entire home/apt",195
42088383,"LAGOM: Scandi Chic Studio Apartment lake side","Kreis 8","Seefeld",47.35592,8.55449,"Entire home/apt",200
42103532,"Styled & Serviced Aparment 2 mins from the lake","Kreis 8","Seefeld",47.35592,8.55449,"Entire home/apt",195
42125426,"Golden Eye Suite in the pedestrian area of Zurich","Kreis 1","Rathaus",47.37316,8.54212,"Entire home/apt",142
42130984,"just HYGGE: Comfy Studio Apartment near the lake","Kreis 8","Seefeld",47.35592,8.55449,"Entire home/apt",188
42218576,"THE FLAG Zürich - Comfort Apartment in Altstetten","Kreis 9","Altstetten",47.38842,8.49458,"Private room",182
42240657,"THE FLAG Zürich -Executive Apartment in Altstetten","Kreis 9","Altstetten",47.38822,8.49342,"Private room",222
42243057,"THE FLAG Zürich -Loft on the rooftop in Altstetten","Kreis 9","Altstetten",47.38649,8.49515,"Private room",271
42268307,"Citynah aber ruhig in Zürich","Kreis 7","Witikon",47.3599,8.58379,"Private room",145
42372562,"Design flat with stunning lake and mountain view","Kreis 2","Wollishofen",47.342678,8.535872,"Entire home/apt",190
42424723,"Gästezimmer mit Terrasse & Blick ins Grüne","Kreis 2","Wollishofen",47.34885,8.52626,"Private room",85
42451824,"Cute apartment in the hearth of zürich","Kreis 4","Werd",47.37392,8.52108,"Private room",80
42579959,"Large bedroom  in Design apt. near Paradeplatz","Kreis 2","Enge",47.36681,8.53629,"Private room",130
42580336,"Casual? Not my style: Large Studio made with love","Kreis 8","Seefeld",47.35592,8.55449,"Entire home/apt",195
42653666,"JOSEFSTRASSE / VIADUKT","Kreis 5","Gewerbeschule",47.3871,8.52496,"Private room",55
42709310,"Platte201","Kreis 7","Fluntern",47.37417,8.55259,"Private room",105
42748334,"Cozy apartement close to lake / main station","Kreis 7","Hirslanden",47.36021,8.56809,"Entire home/apt",149
42783913,"*Neu eingerichtet* - Wohnung im schönen Kreis 2","Kreis 2","Enge",47.36202,8.5273,"Entire home/apt",120
42788275,"City Center / Wollishofen – 3 Bedrooms, 100 sqm","Kreis 2","Enge",47.35194,8.52647,"Entire home/apt",196
42788533,"City Center / Wollishofen – Budget 2 Bdrms, view","Kreis 2","Wollishofen",47.35305,8.52843,"Entire home/apt",180
42788622,"City Center / Wollishofen – Duplex studio, view","Kreis 2","Wollishofen",47.3516,8.52654,"Entire home/apt",198
42803662,"Stay in the ♥ of Zurich - Apt in historic building","Kreis 1","Lindenhof",47.37207,8.54043,"Entire home/apt",400
42823448,"Bright Spacious and Quiet Place","Kreis 9","Altstetten",47.38385,8.48119,"Private room",65
42890195,"Stylish bedroom  in Design apt. near Paradeplatz","Kreis 2","Enge",47.36603,8.53656,"Private room",120
43033334,"Greulich Design & Lifestyle Hotel","Kreis 4","Langstrasse",47.37892,8.52128,"Private room",240
43093051,"Hotel Alexander Zürich - Double room (Wlan)","Kreis 1","Rathaus",47.37544,8.54419,"Private room",345
43093457,"Alexander Guesthouse Zurich - Double Room (Wlan)","Kreis 1","Rathaus",47.37568,8.54451,"Private room",406
43129667,"Cozy Flats Züri-7  Attika Wohnung Apt. 7","Kreis 4","Werd",47.37219,8.52848,"Entire home/apt",125
43129826,"Hotel Alexander Zürich - Twin bed room(Wlan)","Kreis 1","Rathaus",47.37414,8.54344,"Private room",549
43130528,"Hotel Alexander Zürich - Single room (Wlan)","Kreis 1","Rathaus",47.3758,8.54284,"Private room",301
43144750,"Alexander Guesthouse Zürich - Twin room (Wlan)","Kreis 1","Rathaus",47.37398,8.54596,"Private room",398
43146058,"Alexander Guesthouse - Single room (Wlan)","Kreis 1","Rathaus",47.37406,8.5451,"Private room",377
43212796,"Entire Design Apartment Central Zurich","Kreis 1","City",47.36953,8.53536,"Entire home/apt",200
43234048,"Fascinating Maisonette Riverside","Kreis 1","City",47.36941,8.53832,"Entire home/apt",249
43234382,"★3BR★LOFT★ ZURICH CITY CENTER ★on 2Levels★6Guests","Kreis 5","Escher Wyss",47.39074,8.51708,"Entire home/apt",590
43292018,"4 WG Zimmer mit Garten","Kreis 11","Oerlikon",47.40455,8.55186,"Private room",65
43297164,"Relaxing holidays in Zurich, Switzerland","Kreis 3","Alt-Wiedikon",47.36512,8.51771,"Entire home/apt",206
43304798,"Private room near city center and lake Zurich","Kreis 2","Wollishofen",47.34532,8.52875,"Private room",65
43307295,"Cozy Flats Züri-6   Apt.6 Hoch  Parterre","Kreis 4","Werd",47.37187,8.52914,"Entire home/apt",95
43307494,"Cozy Flats Züri-5  Apt-5 Hoch Parterre","Kreis 4","Werd",47.37205,8.52908,"Entire home/apt",105
43307536,"Cozy Flats Züri-3  Apt-3 Hoch Parterre","Kreis 4","Werd",47.3708,8.52769,"Entire home/apt",114
43307595,"Cozy Flats Züri -2  Apt-2 Sousol","Kreis 4","Werd",47.37069,8.52762,"Entire home/apt",110
43314656,"Stadt Zürich 4204 kleine Wohnung Albisriederplatz","Kreis 4","Hard",47.38122,8.50639,"Entire home/apt",92
43322673,"Cozy Flats Züri - 8   Apt. 8- Attika  Wohnung","Kreis 4","Werd",47.37039,8.5292,"Entire home/apt",95
43322730,"Luxury penthouse, Duplex in Zurich","Kreis 3","Sihlfeld",47.37076,8.51838,"Entire home/apt",588
43322822,"Cozy Flats Züri-4  Apt-4 Hoch Parterre","Kreis 4","Werd",47.37235,8.52989,"Entire home/apt",88
43322877,"Cozy Flats Züri-1 Apt-1 Sousoul","Kreis 4","Werd",47.37012,8.52765,"Entire home/apt",100
43359918,"Casa llena de color en Zürich","Kreis 9","Albisrieden",47.37643,8.48715,"Entire home/apt",25
43449460,"Room near the Castle in the City Center of Zurich!","Kreis 2","Enge",47.36269,8.52421,"Private room",75
43450113,"Castle in the city center of Zürich & in the green","Kreis 2","Enge",47.36292,8.52422,"Entire home/apt",108
43450418,"Quiet and bright room, all you need!","Kreis 3","Sihlfeld",47.37885,8.50702,"Private room",96
43454703,"Private Wohnung in Top Lage","Kreis 4","Langstrasse",47.38111,8.53025,"Entire home/apt",82
43464391,"Studio with Garden Patio and Grill","Kreis 9","Altstetten",47.38137,8.49939,"Entire home/apt",120
43466411,"Zurich home perfect for the professional","Kreis 11","Seebach",47.42417,8.55283,"Entire home/apt",95
43480808,"Spacious apartment in ""The Metropolitans""","Kreis 11","Seebach",47.41863,8.55671,"Entire home/apt",115
43491375,"Zürich City - 3.5 Zimmer Altbauwohnung Gesamte WHG","Kreis 4","Langstrasse",47.3758,8.52895,"Entire home/apt",170
43531619,"HELVETIA Homeoffice Stadtwohnung mit Parkplatz!","Kreis 10","Wipkingen",47.397,8.51883,"Entire home/apt",108
43545390,"More than just a room, it’s a home away from home","Kreis 6","Unterstrass",47.38777,8.53822,"Private room",87
43561547,"A Day on the Lake","Kreis 1","Lindenhof",47.36803,8.5419,"Entire home/apt",4600
43599013,"Vermiete ruhiges Zimmer mit Balkon","Kreis 11","Seebach",47.42345,8.54334,"Private room",45
43662134,"Bijou du K3","Kreis 9","Albisrieden",47.37384,8.50182,"Private room",60
43665293,"Cosy & central, lovely terrace over river & park","Kreis 10","Wipkingen",47.39266,8.52067,"Entire home/apt",182
43672005,"Charming Small Apartment to rent in Zürich","Kreis 3","Alt-Wiedikon",47.36504,8.52052,"Entire home/apt",150
43676444,"Great Furnished Apt Central Location in Zürich","Kreis 10","Wipkingen",47.39401,8.52837,"Entire home/apt",106
43683848,"Beautiful Apartment with 2 Balconies","Kreis 2","Wollishofen",47.34725,8.53239,"Entire home/apt",131
43703654,"The Crown Penthouse Bahnhofstrasse Zürich","Kreis 1","Lindenhof",47.37548,8.54007,"Entire home/apt",1000
43737148,"Why standard if you can standout? Great STUDIO","Kreis 8","Seefeld",47.35479,8.55533,"Entire home/apt",182
43746721,"Dachwohnung mit Blick ins Grüne, priv. Terrasse","Kreis 2","Wollishofen",47.34916,8.52677,"Entire home/apt",135
43795464,"Modern design apartment in super central location","Kreis 7","Hottingen",47.36739,8.55337,"Entire home/apt",150
43858959,"Gemütliche und zentrale Wohnung in Zürich","Kreis 4","Langstrasse",47.37468,8.52354,"Entire home/apt",85
43863916,"Schöne Wohnung am Fluss","Kreis 10","Höngg",47.39777,8.50363,"Private room",100
43890786,"3 Bedroom Superior Serviced Apartment, Downtown","Kreis 6","Unterstrass",47.38302,8.54072,"Entire home/apt",393
43894252,"Topfloor Flat with private 70sqm rooftop terrace","Kreis 8","Seefeld",47.35571,8.55505,"Entire home/apt",329
43960977,"Wohnen mitten im lebendigen Zürcher Kreis 4","Kreis 4","Langstrasse",47.37731,8.5291,"Private room",45
43997218,"bright central apartment with balcony & 2 bikes :)","Kreis 7","Hirslanden",47.36252,8.56284,"Entire home/apt",140
44010554,"Charming penthouse 3.5 rooms Apartment w/ parking","Kreis 5","Escher Wyss",47.3872,8.51426,"Entire home/apt",278
44044459,"ZH Peach III - HITrental Wiedikon Apartments","Kreis 9","Albisrieden",47.3662,8.49178,"Entire home/apt",575
44044463,"Zh Kiwi Eg - HITrental Wiedikon Apartments","Kreis 9","Albisrieden",47.36593,8.49318,"Entire home/apt",575
44057060,"Cozy bedroom in the heart of Zürich","Kreis 6","Unterstrass",47.39038,8.53908,"Private room",89
44057622,"Zh Banana I - HITrental Wiedikon Apartments","Kreis 9","Albisrieden",47.36728,8.49287,"Entire home/apt",575
44057624,"Zh Cherry I - HITrental Wiedikon Apartments","Kreis 9","Albisrieden",47.36765,8.4933,"Entire home/apt",575
44057627,"Zh Pineapple I - HITrental Wiedikon Apartments","Kreis 9","Albisrieden",47.36654,8.49196,"Entire home/apt",575
44057629,"Zh Pineapple Ii - HITrental Wiedikon Apartments","Kreis 9","Albisrieden",47.36741,8.49279,"Entire home/apt",575
44057631,"Zh Pineapple Iii - HITrental Wiedikon Apartments","Kreis 9","Albisrieden",47.36717,8.49257,"Entire home/apt",575
44057633,"Zh Cherry Ii - HITrental Wiedikon Apartments","Kreis 9","Albisrieden",47.36606,8.49252,"Entire home/apt",575
44057634,"Zh Cherry Iii - HITrental Wiedikon Apartments","Kreis 9","Albisrieden",47.3674,8.49173,"Entire home/apt",575
44057635,"Zh Banana Ii - HITrental Wiedikon Apartments","Kreis 9","Albisrieden",47.36593,8.49304,"Entire home/apt",575
44057636,"Zh Banana Iii - HITrental Wiedikon Apartments","Kreis 9","Albisrieden",47.36719,8.4932,"Entire home/apt",575
44095007,"Cozy  Studio Apartment + balcony next to the lake","Kreis 8","Seefeld",47.355923,8.554485,"Entire home/apt",182
44114120,"Shared flat room","Kreis 12","Hirzenbach",47.4032,8.58859,"Private room",26
44146398,"Cozy room in the heart of Zürich","Kreis 2","Enge",47.36222,8.5281,"Private room",50
44240562,"Cosy City-Apartment","Kreis 3","Alt-Wiedikon",47.36932,8.516,"Entire home/apt",74
44254310,"Studio Flat in Wiedikon Zurich","Kreis 3","Sihlfeld",47.3714,8.51115,"Entire home/apt",73
44330186,"Modern furnished apartment in the heart of Zurich","Kreis 4","Langstrasse",47.375,8.52736,"Entire home/apt",180
44345295,"1 Bedroom Serviced Apartment,Aussersihl","Kreis 4","Hard",47.3783,8.51596,"Entire home/apt",224
44364625,"klar","Kreis 5","Gewerbeschule",47.38151,8.53074,"Entire home/apt",800
44369404,"Grosse Stadtwohnung modern und Zentral","Kreis 11","Affoltern",47.42321,8.5025,"Entire home/apt",108
44431025,"Cozy flat","Kreis 11","Oerlikon",47.40081,8.54833,"Entire home/apt",37
44437445,"Chic Boutique Studio by the opera & Bellevue","Kreis 7","Hottingen",47.36851,8.55345,"Entire home/apt",146
44438042,"Chic Boutique Studio - old town/ 200m to Bellevue","Kreis 1","Rathaus",47.36801,8.54331,"Entire home/apt",145
